licence_id,licence_cohort_id,text
171450,154802,"Licence granted for components / accessories / spare parts. End use by the Military (Air Force)."
171455,154807,"Licence granted for components / accessories / spare parts. End use by the Military (Air Force)."
171464,154815,"Licence granted for components / accessories / spare parts. End use by the Military (Air Force)."
171468,154818,"Licence granted for components / accessories / spare parts. End use by the Military (Air Force)."
171471,154821,"Licence granted for components / accessories / spare parts. End use by the Military (Air Force)."
171473,154823,"Licence granted for secure information storage, transmission and communication, network / cyber defence and system security. Commercial end use."
171476,154826,"Licence granted for components / accessories / spare parts. End use by the Military (Air Force)."
171479,154829,"Licence granted for components / accessories / spare parts. End use by the Military (Air Force)."
171482,154831,"Licence granted for components / accessories / spare parts. End use by the Military (Air Force)."
171485,154834,"Licence granted for Military (Air Force) end user."
171487,154836,"Licence granted for components / accessories / spare parts. End use by the Military (Air Force)."
171488,154837,"Licence granted for components / accessories / spare parts. End use by the Military (Air Force)."
171489,154838,"Licence granted for components / accessories / spare parts. End use by the Military (Air Force)."
171490,154839,"Licence granted for personal protective equipment. Law enforcement agency end use."
171491,154840,"Licence granted for secure information storage, transmission and communication, network / cyber defence and system security. Commercial end use."
171492,154841,"Licence granted for secure information storage, transmission and communication, network / cyber defence and system security."
171493,154842,"Licence granted for commercial end use."
171494,154843,"Licence granted for secure information storage, transmission and communication, network / cyber defence and system security."
171495,154844,"Licence granted for components / accessories / spare parts. End use by the Military (Air Force)."
171496,154845,"Licence granted for Military (Army) end user."
171497,154846,"Licence granted for components / accessories / spare parts. End use by the Military (Air Force)."
171498,154847,"Licence granted for components / accessories / spare parts. End use by the Military (Air Force)."
171500,154849,"Licence granted for components / accessories / spare parts. End use by the Military (Air Force)."
171504,154851,"Licence granted for components / accessories / spare parts. End use by the Military (Air Force)."
171507,154854,"Licence granted for components / accessories / spare parts. End use by the Military (Air Force)."
171511,154858,"Licence granted for components / accessories / spare parts. End use by the Military (Air Force)."
171519,154864,"Licence granted for humanitarian / international organisation / media end use."
171521,154866,"Licence granted for Military (Air Force) end user."
171526,154871,"Licence granted for commercial end use."
171527,154871,"Licence granted for commercial end use."
171532,154876,"Licence granted for humanitarian / international organisation / media end use."
171533,154877,"Licence granted for marketing and promotional purposes, including demonstration to potential customers, temporary exhibitions."
171549,154889,"Licence granted for goods which will be returned to the UK."
171554,154894,"Licence granted for secure information storage, transmission and communication, network / cyber defence and system security."
171555,154895,"Licence granted for leisure / hunting / sporting purposes, including use by athletes in training and competition."
171562,154902,"Licence granted for secure information storage, transmission and communication, network / cyber defence and system security. Public Services (Government) end use."
171572,154911,"Licence granted for secure information storage, transmission and communication, network / cyber defence and system security. Public Services (Government) end use."
171581,154919,"Licence granted for manufacturing purposes. Commercial end use."
171582,154920,"Licence granted for goods which will be returned to the UK."
171585,154923,"Licence granted for commercial end use."
171586,154923,"Licence granted for commercial end use."
171612,154946,"Licence granted for secure information storage, transmission and communication, network / cyber defence and system security. Commercial end use."
171622,154956,"Licence granted for chemical manufacturing purposes. Commercial end use."
171623,154957,"Licence granted for academic / civilian end users."
171636,154969,"Licence granted for secure information storage, transmission and communication, network / cyber defence and system security."
171637,154969,"Licence granted for secure information storage, transmission and communication, network / cyber defence and system security."
171650,154982,"Licence granted for a Military end user."
171663,154991,"Licence granted for commercial end use."
171665,154993,"Licence granted for research and development purposes, including academic and medical."
171668,154995,"Licence granted for personal end use."
171669,154996,"Licence granted for leisure / hunting / sporting purposes, including use by athletes in training and competition. Commercial end use."
171682,155008,"Licence granted for secure information storage, transmission and communication, network / cyber defence and system security."
171682,155008,"Licence granted for secure information storage, transmission and communication, network / cyber defence and system security. Commercial end use."
171706,155025,"Licence granted for secure information storage, transmission and communication, network / cyber defence and system security. Commercial end use."
171711,155030,"Licence granted for secure information storage, transmission and communication, network / cyber defence and system security. Commercial end use."
171712,155031,"Licence granted for commercial end use."
171714,155033,"Licence granted for explosive detection / disposal purposes."
171718,155037,"Licence granted for secure information storage, transmission and communication, network / cyber defence and system security. Commercial end use."
171722,155041,"Licence granted for components / accessories / spare parts. State-owned end user."
171723,155042,"Licence granted for counter-piracy operations."
171724,155043,"Licence granted for explosive detection / disposal purposes. Humanitarian / international organisation end use."
171725,155044,"Licence granted for counter-piracy operations."
171729,155048,"Licence granted for personal protective equipment. Diplomatic mission end use."
171730,155049,"Licence granted for research and development purposes, including academic and medical. Commercial end use."
171731,155050,"Licence granted for secure information storage, transmission and communication, network / cyber defence and system security. End use by the Military (Air Force)."
171734,155053,"Licence granted for secure information storage, transmission and communication, network / cyber defence and system security. State-owned end user."
171740,155056,"Licence granted for components / accessories / spare parts. Commercial end use."
171741,155057,"Licence granted for chemical manufacturing purposes."
171752,155068,"Licence granted for counter-piracy operations."
171753,155069,"Licence granted for secure information storage, transmission and communication, network / cyber defence and system security."
171761,155077,"Licence granted for components / accessories / spare parts."
171763,155079,"Licence granted for a Military end user."
171770,155085,"Licence granted for components / accessories / spare parts."
171780,155094,"Licence granted for secure information storage, transmission and communication, network / cyber defence and system security. Commercial end use."
171781,155094,"Licence granted for secure information storage, transmission and communication, network / cyber defence and system security. Commercial end use."
171788,155101,"Licence granted for components / accessories / spare parts."
171789,155102,"Licence granted for components / accessories / spare parts."
171792,155105,"Licence granted for components / accessories / spare parts."
171794,155107,"Licence granted for components / accessories / spare parts."
171804,155111,"Licence granted for secure information storage, transmission and communication, network / cyber defence and system security. Commercial end use."
171805,155112,"Licence granted for leisure / hunting / sporting purposes, including use by athletes in training and competition. Commercial end use."
171806,155113,"Licence granted for chemical manufacturing purposes."
171812,155119,"Licence granted for components / accessories / spare parts."
171814,155121,"Licence granted for commercial end use."
171815,155122,"Licence granted for commercial end use."
171832,155137,"Licence granted for components / accessories / spare parts. End use by the (Military) Navy."
171833,155138,"Licence granted for commercial end use."
171838,155142,"Licence granted for chemical manufacturing purposes."
171848,155152,"Licence granted for commercial end use."
171859,155162,"Licence granted for Military (Navy) end user."
171863,155166,"Licence granted for academic / civilian end users."
171870,155173,"Licence granted for commercial end use."
171899,155202,"Licence granted for personal protective equipment. Humanitarian / international organisation end use."
171904,155207,"Licence granted for secure information storage, transmission and communication, network / cyber defence and system security."
171914,155216,"Licence granted for academic / civilian end users."
171921,155222,"Licence granted for explosive detection / disposal purposes."
171924,155225,"Licence granted for components / accessories / spare parts. Military (Army) end use."
171928,155229,"Licence granted for commercial end use."
171928,155229,"Licence granted for secure information storage, transmission and communication, network / cyber defence and system security. Commercial end use."
171937,155232,"Licence granted for components / accessories / spare parts."
171938,155232,"Licence granted for components / accessories / spare parts."
171957,155250,"Licence granted for Military (Navy) end user."
171959,155252,"Licence granted for commercial end use."
171960,155253,"Licence granted for secure information storage, transmission and communication, network / cyber defence and system security. Commercial end use."
171967,155257,"Licence granted for commercial end use."
171971,155260,"Licence granted for personal end use."
171981,155269,"Licence granted for goods returned after repair in the UK / replacement under warranty."
171985,155273,"Licence granted for commercial end use."
171999,155285,"Licence granted for personal protective equipment. Law enforcement agency end use."
172002,155288,"Licence granted for commercial end use."
172003,155288,"Licence granted for commercial end use."
172011,155295,"Licence granted for secure information storage, transmission and communication, network / cyber defence and system security. Commercial end use."
172045,155327,"Licence granted for explosive detection / disposal purposes. Military (Army) end use."
172055,155337,"Licence granted for research and development purposes, including academic and medical."
172059,155341,"Licence granted for commercial end use."
172068,155349,"Licence granted for components / accessories / spare parts. Commercial end use."
172074,155355,"Licence granted for commercial end use."
172082,155363,"Licence granted for secure information storage, transmission and communication, network / cyber defence and system security."
172085,155365,"Licence granted for secure information storage, transmission and communication, network / cyber defence and system security. State-owned end user."
172095,155373,"Licence granted for Military (Air Force) end user."
172099,155377,"Licence granted for secure information storage, transmission and communication, network / cyber defence and system security. Commercial end use."
172101,155379,"Licence granted for a Military end user."
172116,155394,"Licence granted for personal protective equipment. Military end use."
172119,155397,"Licence granted for disaster / emergency response purposes."
172120,155398,"Licence granted for academic / civilian end users."
172121,155398,"Licence granted for commercial end use."
172122,155399,"Licence granted for commercial end use."
172124,155401,"Licence granted for a diplomatic mission."
172134,155411,"Licence granted for commercial end use."
172135,155412,"Licence granted for components / accessories / spare parts. Military (Army) end use."
172149,155426,"Licence granted for Military (Navy) end user."
172150,155427,"Licence granted for Military (Air Force) end user."
172157,155433,"Licence granted for marketing and promotional purposes, including demonstration to potential customers, temporary exhibitions."
172171,155447,"Licence granted for secure information storage, transmission and communication, network / cyber defence and system security. Public Services (Government) end use."
172188,155462,"Licence granted for commercial end use."
172188,155462,"Licence granted for training purposes. Academic / civilian end users."
172191,155465,"Licence granted for a Military end user."
172207,155479,"Licence granted for leisure / hunting / sporting purposes, including use by athletes in training and competition."
172208,155479,"Licence granted for leisure / hunting / sporting purposes, including use by athletes in training and competition. Civilian / commercial end use."
172216,155484,"Licence granted for research and development purposes, including academic and medical."
172217,155485,"Licence granted for marketing and promotional purposes, including demonstration to potential customers, temporary exhibitions."
172218,155486,"Licence granted for secure information storage, transmission and communication, network / cyber defence and system security. Commercial end use."
172222,155489,"Licence granted for academic / civilian end users."
172224,155491,"Licence granted for components / accessories / spare parts. Humanitarian / international organisation end use."
172227,155494,"Licence granted for research and development purposes, including academic and medical."
172231,155497,"Licence granted for personal end use."
172246,155510,"Licence granted for academic / civilian end users."
172247,155511,"Licence granted for explosive detection / disposal purposes."
172256,155518,"Licence granted for personal protective equipment."
172258,155520,"Licence granted for secure information storage, transmission and communication, network / cyber defence and system security. Commercial end use."
172265,155527,"Licence granted for testing and evaluation by the potential end user."
172272,155533,"Licence granted for chemical manufacturing purposes."
172275,155536,"Licence granted for academic / civilian end users."
172278,155539,"Licence granted for secure information storage, transmission and communication, network / cyber defence and system security."
172284,155545,"Licence granted for a diplomatic mission."
172292,155552,"Licence granted for commercial end use."
172293,155552,"Licence granted for commercial end use."
172298,155557,"Licence granted for marketing and promotional purposes, including demonstration to potential customers, temporary exhibitions."
172300,155559,"Licence granted for secure information storage, transmission and communication, network / cyber defence and system security. Commercial end use."
172313,155572,"Licence granted for secure information storage, transmission and communication, network / cyber defence and system security. Commercial end use."
172320,155579,"Licence granted for academic / civilian end users."
172322,155581,"Licence granted for research and development purposes, including academic and medical."
172323,155582,"Licence granted for end use by a law enforcement agency."
172327,155586,"Licence granted for chemical manufacturing purposes."
172341,155600,"Licence granted for testing and evaluation by the potential end user. Commercial end use."
172344,155603,"Licence granted for personal protective equipment. Military end use."
172346,155605,"Licence granted for chemical manufacturing purposes. Commercial end use."
172346,155605,"Licence granted for commercial end use."
172347,155605,"Licence granted for chemical manufacturing purposes. Commercial end use."
172347,155605,"Licence granted for commercial end use."
172348,155605,"Licence granted for chemical manufacturing purposes. Commercial end use."
172348,155605,"Licence granted for commercial end use."
172350,155606,"Licence granted for academic / civilian end users."
172353,155609,"Licence granted for commercial end use."
172363,155619,"Licence granted for secure information storage, transmission and communication, network / cyber defence and system security. Commercial end use."
172369,155624,"Licence granted for research and development purposes, including academic and medical."
172382,155637,"Licence granted for leisure / hunting / sporting purposes, including use by athletes in training and competition. Personal end use."
172385,155640,"Licence granted for secure information storage, transmission and communication, network / cyber defence and system security."
172390,155645,"Licence granted for secure information storage, transmission and communication, network / cyber defence and system security. Commercial end use."
172391,155646,"Licence granted for leisure / hunting / sporting purposes, including use by athletes in training and competition. Commercial end use."
172392,155647,"Licence granted for secure information storage, transmission and communication, network / cyber defence and system security. Commercial end use."
172410,155664,"Licence granted for a Military end user."
172415,155669,"Licence granted for manufacturing purposes. Commercial end use."
172423,155676,"Licence granted for marketing and promotional purposes, including demonstration to potential customers, temporary exhibitions. Military end use."
172428,155680,"Licence granted for research and development purposes, including academic and medical. Public Services (Government) end use."
172438,155689,"Licence granted for energy exploration / generation purposes. Commercial end use."
172442,155693,"Licence granted for chemical manufacturing purposes."
172443,155694,"Licence granted for a Military end user."
172449,155700,"Licence granted for academic / civilian end users."
172458,155708,"Licence granted for commercial end use."
172469,155719,"Licence granted for testing and evaluation by the potential end user."
172471,155721,"Licence granted for secure information storage, transmission and communication, network / cyber defence and system security."
172472,155721,"Licence granted for secure information storage, transmission and communication, network / cyber defence and system security."
172474,155723,"Licence granted for secure information storage, transmission and communication, network / cyber defence and system security. Commercial end use."
172478,155727,"Licence granted for personal protective equipment. Commercial end use."
172479,155728,"Licence granted for academic / civilian end users."
172502,155751,"Licence granted for humanitarian / international organisation / media end use."
172509,155758,"Licence granted for counter-piracy operations."
172510,155759,"Licence granted for commercial end use."
172516,155765,"Licence granted for commercial end use."
172532,155781,"Licence granted for research and development purposes, including academic and medical."
172542,155791,"Licence granted for humanitarian / international organisation / media end use."
172568,155815,"Licence granted for testing and evaluation by the potential end user."
172578,155824,"Licence granted for components / accessories / spare parts."
172585,155830,"Licence granted for secure information storage, transmission and communication, network / cyber defence and system security. Commercial end use."
172596,155841,"Licence granted for explosive detection / disposal purposes."
172604,155849,"Licence granted for a State-owned end user."
172605,155850,"Licence granted for commercial end use."
172606,155851,"Licence granted for a State-owned end user."
172608,155853,"Licence granted for research and development purposes, including academic and medical."
172610,155855,"Licence granted for leisure / hunting / sporting purposes, including use by athletes in training and competition. Military (Army) end use."
172619,155862,"Licence granted for commercial end use."
172620,155863,"Licence granted for commercial end use."
172621,155864,"Licence granted for secure information storage, transmission and communication, network / cyber defence and system security. Public Services (Government) end use."
172622,155865,"Licence granted for secure information storage, transmission and communication, network / cyber defence and system security."
172624,155867,"Licence granted for secure information storage, transmission and communication, network / cyber defence and system security. Commercial end use."
172632,155875,"Licence granted for secure information storage, transmission and communication, network / cyber defence and system security. Military (Army) end use."
172633,155876,"Licence granted for energy exploration / generation purposes."
172636,155879,"Licence granted for leisure / hunting / sporting purposes, including use by athletes in training and competition. Commercial end use."
172637,155880,"Licence granted for chemical manufacturing purposes. Commercial end use."
172643,155886,"Licence granted for commercial end use."
172645,155888,"Licence granted for secure information storage, transmission and communication, network / cyber defence and system security. Academic / civilian end users."
172654,155895,"Licence granted for marketing and promotional purposes, including demonstration to potential customers, temporary exhibitions."
172656,155897,"Licence granted for Military (Air Force) end user."
172659,155900,"Licence granted for goods which will be returned to the UK."
172660,155900,"Licence granted for goods which will be returned to the UK."
172666,155905,"Licence granted for secure information storage, transmission and communication, network / cyber defence and system security. Humanitarian / international organisation end use."
172667,155906,"Licence granted for secure information storage, transmission and communication, network / cyber defence and system security. Commercial end use."
172676,155911,"Licence granted for a Military end user."
172677,155912,"Licence granted for a State-owned end user."
172690,155924,"Licence granted for secure information storage, transmission and communication, network / cyber defence and system security. Academic / civilian end users."
172693,155927,"Licence granted for academic / civilian end users."
172694,155928,"Licence granted for secure information storage, transmission and communication, network / cyber defence and system security. Public Services (Government) end use."
172695,155929,"Licence granted for research and development purposes, including academic and medical."
172704,155938,"Licence granted for academic / civilian end users."
172705,155939,"Licence granted for secure information storage, transmission and communication, network / cyber defence and system security. Academic / civilian end users."
172706,155940,"Licence granted for secure information storage, transmission and communication, network / cyber defence and system security. Academic / civilian end users."
172712,155945,"Licence granted for energy exploration / generation purposes. State-owned end user."
172720,155951,"Licence granted for goods which will be returned to the UK. Personal end use."
172730,155959,"Licence granted for commercial end use."
172731,155960,"Licence granted for commercial end use."
172734,155962,"Licence granted for commercial end use."
172743,155969,"Licence granted for training purposes. Military end use."
172747,155973,"Licence granted for secure information storage, transmission and communication, network / cyber defence and system security. Academic / civilian end users."
172748,155974,"Licence granted for components / accessories / spare parts. Commercial end use."
172755,155981,"Licence granted for a State-owned end user."
172756,155982,"Licence granted for marketing and promotional purposes, including demonstration to potential customers, temporary exhibitions. Commercial end use."
172756,155982,"Licence granted for secure information storage, transmission and communication, network / cyber defence and system security. Academic / civilian end users."
172757,155982,"Licence granted for marketing and promotional purposes, including demonstration to potential customers, temporary exhibitions. Commercial end use."
172757,155982,"Licence granted for secure information storage, transmission and communication, network / cyber defence and system security. Academic / civilian end users."
172758,155982,"Licence granted for marketing and promotional purposes, including demonstration to potential customers, temporary exhibitions. Commercial end use."
172758,155982,"Licence granted for secure information storage, transmission and communication, network / cyber defence and system security. Academic / civilian end users."
172770,155992,"Licence granted for chemical manufacturing purposes. Commercial end use."
172773,155994,"Licence granted for commercial end use."
172782,156002,"Licence granted for commercial end use."
172784,156004,"Licence granted for research and development purposes, including academic and medical."
172785,156005,"Licence granted for commercial end use."
172786,156006,"Licence granted for a Military end user."
172806,156023,"Licence granted for secure information storage, transmission and communication, network / cyber defence and system security. Academic / civilian end users."
172807,156024,"Licence granted for public services (Government) end use."
172808,156025,"Licence granted for commercial end use."
172809,156026,"Licence granted for a State-owned end user."
172810,156027,"Licence granted for energy exploration / generation purposes."
172811,156028,"Licence granted for components / accessories / spare parts. Commercial end use."
172818,156034,"Licence granted for public services (Government) end use."
172822,156038,"Licence granted for leisure / hunting / sporting purposes, including use by athletes in training and competition."
172826,156042,"Licence granted for research and development purposes, including academic and medical. Academic / civilian end users."
172827,156043,"Licence granted for secure information storage, transmission and communication, network / cyber defence and system security. Academic / civilian end users."
172827,156043,"Licence granted for secure information storage, transmission and communication, network / cyber defence and system security. Commercial end use."
172836,156051,"Licence granted for a diplomatic mission."
172842,156056,"Licence granted for research and development purposes, including academic and medical. Commercial end use."
172846,156060,"Licence granted for a Military end user."
172848,156061,"Licence granted for commercial end use."
172849,156062,"Licence granted for commercial end use."
172853,156065,"Licence granted for commercial end use."
172857,156069,"Licence granted for secure information storage, transmission and communication, network / cyber defence and system security."
172863,156075,"Licence granted for goods which will be returned to the UK."
172865,156077,"Licence granted for commercial end use."
172866,156078,"Licence granted for a Military end user."
172867,156079,"Licence granted for marketing and promotional purposes, including demonstration to potential customers, temporary exhibitions."
172867,156079,"Licence granted for secure information storage, transmission and communication, network / cyber defence and system security. Academic / civilian end users."
172867,156079,"Licence granted for secure information storage, transmission and communication, network / cyber defence and system security. Commercial end use."
172868,156080,"Licence granted for secure information storage, transmission and communication, network / cyber defence and system security. Academic / civilian end users."
172880,156092,"Licence granted for disaster / emergency response purposes."
172883,156095,"Licence granted for energy exploration / generation purposes."
172889,156101,"Licence granted for energy exploration / generation purposes. Academic / civilian end users."
172891,156103,"Licence granted for end use by a law enforcement agency."
172898,156110,"Licence granted for commercial end use."
172899,156111,"Licence granted for Military (Army) end user."
172909,156115,"Licence granted for secure information storage, transmission and communication, network / cyber defence and system security. Academic / civilian end users."
172910,156116,"Licence granted for a State-owned end user."
172912,156118,"Licence granted for secure information storage, transmission and communication, network / cyber defence and system security. Academic / civilian end users."
172912,156118,"Licence granted for secure information storage, transmission and communication, network / cyber defence and system security. Commercial end use."
172914,156120,"Licence granted for academic / civilian end users."
172919,156125,"Licence granted for commercial end use."
172922,156128,"Licence granted for components / accessories / spare parts. Commercial end use."
172923,156129,"Licence granted for secure information storage, transmission and communication, network / cyber defence and system security. Academic / civilian end users."
172924,156130,"Licence granted for personal end use."
172934,156140,"Licence granted for end use by a law enforcement agency."
172940,156146,"Licence granted for commercial end use."
172941,156147,"Licence granted for commercial end use."
172950,156152,"Licence granted for commercial end use."
172952,156154,"Licence granted for commercial end use."
172958,156160,"Licence granted for commercial end use."
172959,156161,"Licence granted for research and development purposes, including academic and medical. State-owned end user."
172963,156164,"Licence granted for counter-piracy operations."
172975,156176,"Licence granted for commercial end use."
172980,156181,"Licence granted for academic / civilian end users."
172981,156181,"Licence granted for academic / civilian end users."
172989,156188,"Licence granted for end use by a law enforcement agency."
173002,156200,"Licence granted for a State-owned end user."
173010,156205,"Licence granted for leisure / hunting / sporting purposes, including use by athletes in training and competition. Commercial end use."
173011,156206,"Licence granted for personal protective equipment. Military end use."
173012,156207,"Licence granted for commercial end use."
173013,156207,"Licence granted for commercial end use."
173026,156218,"Licence granted for goods returned after repair in the UK / replacement under warranty."
173038,156226,"Licence granted for humanitarian / international organisation / media end use."
173041,156229,"Licence granted for personal protective equipment. Humanitarian / international organisation end use."
173042,156230,"Licence granted for explosive detection / disposal purposes. Commercial end use."
173055,156243,"Licence granted for the protection of UN personnel in International Waters"
173057,156245,"Licence granted for commercial end use."
173058,156246,"Licence granted for Military (Army) end user."
173068,156255,"Licence granted for academic / civilian end users."
173070,156257,"Licence granted for academic / civilian end users."
173071,156258,"Licence granted for explosive detection / disposal purposes. Law enforcement agency end use."
173073,156260,"Licence granted for end use by a law enforcement agency."
173079,156265,"Licence granted for explosive detection / disposal purposes. Public Services (Government) end use."
173081,156267,"Licence granted for commercial end use."
173082,156268,"Licence granted for Military (Navy) end user."
173083,156269,"Licence granted for commercial end use."
173083,156269,"Licence granted for research and development purposes, including academic and medical. Commercial end use."
173084,156270,"Licence granted for goods which will be returned to the UK."
173090,156275,"Licence granted for Military (Navy) end user."
173091,156276,"Licence granted for research and development purposes, including academic and medical."
173101,156285,"Licence granted for personal protective equipment. Law enforcement agency end use."
173102,156286,"Licence granted for academic / civilian end users."
173106,156289,"Licence granted for commercial end use."
173112,156295,"Licence granted for commercial end use."
173113,156296,"Licence granted for academic / civilian end users."
173115,156298,"Licence granted for academic / civilian end users."
173115,156298,"Licence granted for secure information storage, transmission and communication, network / cyber defence and system security. Academic / civilian end users."
173116,156299,"Licence granted for secure information storage, transmission and communication, network / cyber defence and system security. Academic / civilian end users."
173122,156305,"Licence granted for commercial end use."
173138,156321,"Licence granted for leisure / hunting / sporting purposes, including use by athletes in training and competition."
173151,156334,"Licence granted for secure information storage, transmission and communication, network / cyber defence and system security. Commercial end use."
173157,156340,"Licence granted for explosive detection / disposal purposes. Military end use."
173158,156341,"Licence granted for marketing and promotional purposes, including demonstration to potential customers, temporary exhibitions."
173158,156341,"Licence granted for secure information storage, transmission and communication, network / cyber defence and system security. Academic / civilian end users."
173158,156341,"Licence granted for secure information storage, transmission and communication, network / cyber defence and system security. Commercial end use."
173162,156345,"Licence granted for marketing and promotional purposes, including demonstration to potential customers, temporary exhibitions. Commercial end use."
173165,156348,"Licence granted for commercial end use."
173166,156349,"Licence granted for chemical manufacturing purposes. Commercial end use."
173167,156349,"Licence granted for chemical manufacturing purposes. Commercial end use."
173168,156349,"Licence granted for chemical manufacturing purposes. Commercial end use."
173169,156350,"Licence granted for components / accessories / spare parts. Commercial end use."
173182,156361,"Licence granted for commercial end use."
173183,156362,"Licence granted for commercial end use."
173190,156369,"Licence granted for chemical manufacturing purposes. Commercial end use."
173198,156377,"Licence granted for secure information storage, transmission and communication, network / cyber defence and system security. Academic / civilian end users."
173199,156378,"Licence granted for commercial end use."
173200,156379,"Licence granted for secure information storage, transmission and communication, network / cyber defence and system security. Humanitarian / international organisation end use."
173209,156387,"Licence granted for commercial end use."
173210,156388,"Licence granted for commercial end use."
173212,156390,"Licence granted for marketing and promotional purposes, including demonstration to potential customers, temporary exhibitions."
173213,156391,"Licence granted for marketing and promotional purposes, including demonstration to potential customers, temporary exhibitions. Commercial end use."
173241,156414,"Licence granted for testing and evaluation by the potential end user."
173246,156419,"Licence granted for commercial end use."
173248,156421,"Licence granted for commercial end use."
173257,156428,"Licence granted for academic / civilian end users."
173274,156443,"Licence granted for chemical manufacturing purposes. Commercial end use."
173275,156443,"Licence granted for chemical manufacturing purposes. Commercial end use."
173276,156443,"Licence granted for chemical manufacturing purposes. Commercial end use."
173277,156444,"Licence granted for commercial end use."
173278,156444,"Licence granted for commercial end use."
173280,156445,"Licence granted for academic / civilian end users."
173284,156449,"Licence granted for end use by a law enforcement agency."
173299,156460,"Licence granted for commercial end use."
173301,156462,"Licence granted for Military (Air Force) end user."
173302,156462,"Licence granted for Military (Air Force) end user."
173302,156462,"Licence granted for commercial end use."
173303,156462,"Licence granted for Military (Air Force) end user."
173303,156462,"Licence granted for commercial end use."
173310,156469,"Licence granted for commercial end use."
173322,156481,"Licence granted for secure information storage, transmission and communication, network / cyber defence and system security. Commercial end use."
173329,156487,"Licence granted for marketing and promotional purposes, including demonstration to potential customers, temporary exhibitions."
173331,156489,"Licence granted for components / accessories / spare parts. Commercial end use."
173332,156490,"Licence granted for research and development purposes, including academic and medical. Commercial end use."
173350,156504,"Licence granted for commercial end use."
173351,156505,"Licence granted for components / accessories / spare parts. Commercial end use."
173352,156506,"Licence granted for research and development purposes, including academic and medical. Academic / civilian end users."
173354,156508,"Licence granted for components / accessories / spare parts. Commercial end use."
173365,156518,"Licence granted for marketing and promotional purposes, including demonstration to potential customers, temporary exhibitions."
173366,156519,"Licence granted for a State-owned end user."
173373,156526,"Licence granted for secure information storage, transmission and communication, network / cyber defence and system security."
173387,156540,"Licence granted for personal protective equipment. Public Services (Government) end use."
173388,156541,"Licence granted for marketing and promotional purposes, including demonstration to potential customers, temporary exhibitions."
173388,156541,"Licence granted for secure information storage, transmission and communication, network / cyber defence and system security. Academic / civilian end users."
173388,156541,"Licence granted for secure information storage, transmission and communication, network / cyber defence and system security. Commercial end use."
173392,156544,"For the protection of UN personnel in international waters"
173392,156544,"Licence granted for the protection of UN personnel in International Waters"
173394,156546,"Licence granted for components / accessories / spare parts. Law enforcement agency end use."
173398,156550,"Licence granted for commercial end use."
173407,156558,"Licence granted for secure information storage, transmission and communication, network / cyber defence and system security. Academic / civilian end users."
173408,156558,"Licence granted for secure information storage, transmission and communication, network / cyber defence and system security. Academic / civilian end users."
173409,156559,"Licence granted for Military (Air Force) end user."
173410,156559,"Licence granted for Military (Air Force) end user."
173411,156560,"Licence granted for end use by a law enforcement agency."
173412,156561,"Licence granted for commercial end use."
173413,156562,"Licence granted for commercial end use."
173418,156567,"Licence granted for explosive detection / disposal purposes. Law enforcement agency end use."
173420,156569,"Licence granted for commercial end use."
173435,156583,"Licence granted for secure information storage, transmission and communication, network / cyber defence and system security. Diplomatic mission end use."
173436,156584,"Licence granted for testing and evaluation by the potential end user."
173440,156588,"Licence granted for a State-owned end user."
173446,156594,"Licence granted for secure information storage, transmission and communication, network / cyber defence and system security. Commercial end use."
173451,156599,"Licence granted for research and development purposes, including academic and medical. Commercial end use."
173463,156611,"Blank ammunition for use in film industry"
173464,156612,"Licence granted for explosive detection / disposal purposes. Commercial end use."
173466,156614,"Licence granted for Military (Army) end user."
173467,156614,"Licence granted for Military (Army) end user."
173467,156614,"Licence granted for commercial end use."
173468,156615,"Licence granted for end use by a law enforcement agency."
173470,156617,"Licence granted for manufacturing purposes. Commercial end use."
173471,156617,"Licence granted for manufacturing purposes. Commercial end use."
173478,156623,"Licence granted for humanitarian / international organisation / media end use."
173479,156624,"Licence granted for counter-piracy operations."
173480,156625,"Licence granted for academic / civilian end users."
173485,156630,"Licence granted for commercial end use."
173491,156636,"Licence granted for counter-piracy operations."
173492,156637,"Licence granted for secure information storage, transmission and communication, network / cyber defence and system security. Academic / civilian end users."
173496,156641,"Licence granted for personal end use."
173504,156647,"Licence granted for commercial end use."
173508,156650,"Licence granted for commercial end use."
173511,156653,"Licence granted for secure information storage, transmission and communication, network / cyber defence and system security. Commercial end use."
173517,156658,"Licence granted for commercial end use."
173519,156660,"Licence granted for commercial end use."
173520,156661,"Licence granted for research and development purposes, including academic and medical. State-owned end user."
173521,156662,"Licence granted for Military (Air Force) end user."
173522,156663,"Licence granted for research and development purposes, including academic and medical."
173524,156665,"Licence granted for commercial end use."
173529,156670,"Licence granted for commercial end use."
173531,156672,"Licence granted for Military (Army) end user."
173534,156675,"Licence granted for secure information storage, transmission and communication, network / cyber defence and system security. Commercial end use."
173535,156675,"Licence granted for secure information storage, transmission and communication, network / cyber defence and system security. Commercial end use."
173539,156678,"Licence granted for personal protective equipment."
173541,156680,"Licence granted for public services (Government) end use."
173542,156681,"Licence granted for commercial end use."
173543,156682,"Licence granted for commercial end use."
173544,156683,"Licence granted for secure information storage, transmission and communication, network / cyber defence and system security. Academic / civilian end users."
173545,156683,"Licence granted for commercial end use."
173546,156684,"Licence granted for humanitarian / international organisation / media end use."
173547,156685,"Licence granted for Military (Army) end user."
173550,156688,"Licence granted for academic / civilian end users."
